channelId,channelTitle,label,shortDesc,confidence,knowledge_source,evidence,shortlist_count
"UCp9GmsywyVNLdpu8iB0d9Mg","Tim Welch Vocal Studio","Music","Breaking down WHY you love the artists you love, note by note. I've been a vocal coach for the last 25 years, building voices is my life's work. I have an amazing team of teachers teaching with me in the Manhattan/Tri-State/Philedelphia are","0.9","text_clues","The channel focuses on vocal coaching, music styles, and breaking down musical elements, indicating ","7"
"UC-8ywcgWTF2gMiPtrycZIcw","Time Bomb","Politics & World News","Welcome to timeBomb! If there's a water crisis impacting the U.S., I'm here to tell you the inside story. Having retired as an engineer, I am passionate about water management. My goal is to produce fact-based, data driven videos to both ed","0.8","text_clues","The channel discusses government policy and water crises, indicating a focus on political and world ","4"
"UC88lvyJe7aHZmcvzvubDFRg","Timeline - World History Documentaries","History — historical events, figures, and analysis.","Welcome to Timeline - the home of world history. Every week we'll be bringing you one-off documentaries and series from the world's top broadcasters, including the BBC, Channel 4, Discovery and PBS. We'll be exploring the mysteries of ancie","0.95","text_clues","The channel focuses on world history documentaries, exploring ancient civilizations and significant ","5"
"UCTjDhFuGXlhx9Us0gq0VK2w","Times Radio","Unclassified (sparse)","Subscribe today, to stay informed.","0","text_clues","sparse_title_and_description","0"
"UCsN8M73DMWa8SPp5o_0IAQQ","Tomorrowland","Unclassified (sparse)","Relive all the magical moments of Tomorrowland all year long.","0","text_clues","sparse_title_and_description","0"
"UCJASBOyF4Fkd26SIwRhLuZw","Tone and Tighten","Health & Fitness","Hi - I'm Jared! I am a doctor of physical therapy who specializes in rehabilitating orthopedic (back, neck, shoulder, knee, etc) and postpartum (diastasis recti) conditions. I love being fit, healthy, strong, and active, and hope to help yo","0.95","text_clues","The channel focuses on physical therapy, rehabilitation, and fitness goals, which aligns closely wit","7"
"UCRe2W-32N-_uStDULAEdyKA","Topaz Labs","Technology — software, hardware, AI, computing, and devices.","Developer of image enhancement software based on proprietary technology. Visit http://www.topazlabs.com for more information about our technology, products, and company.","0.9","text_clues","The channel focuses on image enhancement software, which falls under the technology category.","6"
"UCo33niDKpTpgwZ_dohqvylg","TubeBuddy","Technology","Want to grow, get more views, and subscribers on YouTube? TubeBuddy is a browser extension that adds a layer of amazing functionality right on top of YouTube's website. We believe that everyone can achieve their YouTube dreams with the righ","0.9","text_clues","The channel focuses on a browser extension that enhances YouTube functionality, which falls under te","5"
"UCEgYhf84VjXDz-W7a9-rdCQ","Two Bit da Vinci","Politics & World News","I'm Ricky, This is Two Bit da Vinci, an engineer's guide to the galaxy. Join us as we break down the complex stories shaping our world, with fun facts and key insights. Let's figure this all out together!","0.8","text_clues","The channel focuses on breaking down complex stories shaping the world, which aligns with analysis o","4"
"UC6OICk-ceplUJf4sCN3DMnQ","Tyler Stalman","Photography","Talking about the creative tools we use for our professional photo and video production.","0.8","text_clues","The channel focuses on creative tools for professional photo and video production, indicating a stro","5"
"UCx4pIz6Xb3xeC5tz9MYZfWg","V V","Unclassified (sparse)","Gardening tips and how to's","0","text_clues","sparse_title_and_description","0"
"UCdOPzgbosSnbfwd9-iXP2NA","Vanessa Lau","Business — entrepreneurship, marketing, and business strategies.","I make videos that help creators feel good, have fun, do less, and earn ̶m̶o̶r̶e̶ enough. For business inquiries only: partnerships@vanessalau.co FOLLOW ME: www.instagram.com/vanessalau.co www.vanessalau.co","0.9","text_clues","The channel focuses on helping creators earn more and feel good, which aligns with entrepreneurship ","3"
"UCHnyfMqiRRG1u-2MsSQLbXA","Veritasium","Science","An element of truth - videos about science, education, and anything else we find interesting.","0.9","text_clues","The channel focuses on videos about science and education, indicating a strong emphasis on scientifi","6"
"UC9N2JaiIWYR2GEN1tgHAczA","Vic Firth","Music","At Vic Firth, we know you're passionate about the world of percussion. So are we! As drummers and percussionists, we share our musical ideas and celebrate each other's playing every day. That's why we're sharing our video library with you! ","0.9","text_clues","The channel focuses on percussion, drumming, lessons, and performances, which are all related to mus","5"
"UCWF0PiUvUi3Jma2oFgaiX2w","VICE TV","Politics & World News","The TV channel from VICE. Transparent, visceral and unfiltered. VICE's original, immersive docu-style content is the definitive guide to an uncertain world.","0.8","text_clues","The description mentions 'immersive docu-style content' and 'definitive guide to an uncertain world'","3"
"UCnBMUbokI94_PY59m8yDMRg","VrTours Solutions","How-To & Skills Tutorials","3D Virtual Tour for Real Estate & Business. Use a VR headset to Watch my videos. 360 Videos.","0.8","text_clues","The channel focuses on creating 3D virtual tours, which suggests it provides practical guides on usi","3"
"UC6nSFpj9HTCZ5t-N3Rm3-HA","Vsauce","Unclassified (sparse)","Our World is Amazing.","0","text_clues","sparse_title_and_description","0"
"UCuqdsYT5rFqw0L5oO_HwvgA","WarLeaks - Military Blog","Education","WarLeaks - Military Blog is an independent, educational and documentary military channel for military enthusiasts from all around the world! Devoted to armed forces and military technologies this military archive brings you military videos ","0.85","text_clues","The channel focuses on providing educational content about military forces and technologies, appeali","7"
"UCaWd5_7JhbQBe4dknZhsHJg","WatchMojo.com","Film & TV","We bring you top 10 lists across a variety of topics, including Music, TV, Film, and Video Games. With 6 or more fresh lists published daily, there’s always something new to discover. Subscribe for daily updates and explore our extensive co","0.9","text_clues","The channel focuses on top 10 lists related to movies, TV shows, and pop culture, which aligns close","12"
"UCMq1R1LgS04lIKdpLh_OS1w","Wes McDowell","Business — entrepreneurship, marketing, and business strategies.","Are you a small business owner trying to grow your customer base? I'll show you all my best website & digital marketing secrets that will supercharge customer growth, so you can make more money, and build a business you LOVE to show up for ","0.95","text_clues","The channel focuses on helping small business owners grow their customer base through website and di","7"
"UCqcbQf6yw5KzRoDDcZ_wBSw","Wes Roth","AI Tools & Productivity","Artificial Intelligence, AI, Machine Learning, Google DeepMind, OpenAI, ChatGPT, Anthropic, Tech, Coding, AI News, Large Language Models and... (most importantly)... optimism. AGI rolls around only once. Let's make the best of it. On this c","0.8","text_clues","The channel focuses on artificial intelligence, machine learning, and tools like ChatGPT, indicating","11"
"UCSrPuHtKbst7Zy8pyWn_3Cg","What's Inside?","Education","We cut open random things to see what's inside. This channel started with a 2nd grade school project to see what was inside sports balls. We cut things open so you don't have to. Subscribe. Comment. Enjoy. For brands that would like to feat","0.9","text_clues","The channel focuses on exploring and explaining the contents of various objects, which aligns with e","5"
"UCEFZ7yABV_j9Ts3U18pZ1vw","Will Chidlow","How-To & Skills Tutorials","Making videos and vlogging to improve my film making and share my progress with you all.","0.8","text_clues","The channel focuses on improving filmmaking skills and sharing progress, which aligns with practical","2"
"UC_gUM8rL-Lrg6O3adPW9K1g","WION","Politics & World News","WION -The World is One News, examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the","0.9","text_clues","The channel focuses on global issues, in-depth analysis, and aims to provide unbiased news on geopol","6"
"UCUZM6dU9lRVEfrZF3EFrzWQ","Yello","Music","This is the official YouTube Channel by the electronic music pioneers YELLO.","0.95","text_clues","The channel is described as the official YouTube Channel by the electronic music pioneers YELLO, ind","2"
"UClgRkhTL3_hImCAmdLfDE4g","YouTube Movies","Film & TV","YouTube's movies destination featuring the latest new releases, blockbusters and more.","0.95","text_clues","The channel focuses on movies, including new releases and blockbusters, which aligns with the Film &","1"
"UC36i_MUpwgeDpXFE4YzAXpw","Yuqing Guo","Photography","Learn One Shot 360 Magic . master your 360 cameras like never before and finally become the magician of your own life with 360 lifestyle.","0.9","text_clues","The channel focuses on mastering 360 cameras and techniques, which aligns closely with photography c","2"
"UCpF9KnCcZM9KWovxn3TtZ9Q","YYNOT","Music","Progressive Hard Rock Band. Classic Rush and Originals Adi Argelazi: Vocals Billy Alexander: Guitar/Vocals Tim Starace: Bass/Bass Pedals/Keys Mike Hetzel: Drums","0.9","text_clues","The channel is described as a progressive hard rock band, indicating a focus on music content.","0"
"UCsy9I56PY3IngCf_VGjunMQ","Zeihan on Geopolitics","Politics & World News","Welcome to the Zeihan on Geopolitics YouTube Channel. Geopolitical Strategist Peter Zeihan is a global energy, demographic and security expert. If you're looking to stay informed on the realities of geography and populations, you've come to","0.9","text_clues","The channel focuses on geopolitical analysis and insights into global politics, which aligns closely","5"
"UCeeYm4DCcKiN6hmKBspX8Ig","ZHIYUN-TECH","Consumer Tech & Gadgets","Welcome to ZHIYUN, a trailblazer in the dynamic world of gimbals. Our relentless focus on research and development fuels an array of innovative gimbals and lighting products that spark the creativity and imagination of every creator. Explor","0.9","text_clues","The channel focuses on gimbals and lighting products for content creation, which are consumer tech g","10"
