id,title,description,umbrella,subcluster,assigned_via,sim,videoCount
UCctXZhXmG-kf3tlIXgVZUlw,GaryVee,"Gary Vaynerchuk is a serial entrepreneur and serves as the Chairman of VaynerX, the CEO of VaynerMedia, and the Creator and CEO of VeeFriends. Gary is considered one of the leading global minds on what’s next in culture, relevance, and the internet. Known as “GaryVee,” he is described as one of the most forward thinkers in business. He is a prolific angel investor with early investments in companies like Facebook, Twitter, Tumblr, Venmo, Snapchat, Coinbase, and Uber.  In addition to running multiple businesses, Gary documents his daily life as a CEO through his social media channels, which hav…",Business & Finance,business,lexicon,0,6376
UCpBvckYg2UXArcfzRcjpPjw,Helium 10,"Introducing Helium 10.   Powered by sellers like you, we started with just one mission in mind: to make running businesses on Amazon easier.   From one tool we’ve evolved to a complete platform.  And now the industry’s first all-in-one Amazon software gives you the power to do everything— product research, keyword searches, listing optimization, analytics, marketing, and running your business in half the time.  But our one-stop business solution goes beyond software.   We strive to always do more for you, and we do. With world-class, live customer support, cutting-edge training, resources, and…",Business & Finance,business,lexicon,0,603
UC0aNNLyM8FveAGEeaOND10A,Jahin Shahriar,"Free Shopify Templates 👇  For business and other inquiries: Jahinshahriar@gmail.com  This channel is all about Web Design , Ecommerce Business. I will upload video contents which can add value to your Ecommerce Business , Help you to learn something new And my personal opinions to create a perspective.  If I am a stranger to you, let me introduce myself. I am Jahin Shahriar, currently working as a Freelance Web Designer for web agencies and In freelance markeplaces From Sylhet, Bangladesh. I love to make videos on the techinical issues of web design in an easily understandable way. Stay tuned …",Business & Finance,business,lexicon,0,154
UCSm7riYU-NTWWFlG9XJBcRA,Jason Lee,"Hi, I’m Jason Lee.  I share business ideas and smart ways to make money without burning out. If you're a founder, creator, or solo builder who wants more freedom, not more hustle, this channel’s for you.",Business & Finance,business,lexicon,0,78
UCXoJOZU-pR7AfD5yfae-zNg,Jenn Jager Pro Tutorials,"I've been a professional video producer, editor and videographer for two decades! This channel is for fellow Final Cut Pro and Apple Motion users with tutorials on both pro apps published weekly. Check out my main channel for more general video marketing content at http://www.youtube.com/jennjager.  Cheers!",Business & Finance,marketing,lexicon,0,197
UCXoMM35ugF5iOzAEb-PmfRA,Jonathan Petramala,"I'm Jonathan, an independent journalist and documentarian with over 20 years of experience. I focus on documenting major disaster events, bringing attention to the power and resilience of the human spirit. For business/sponsorship inquiries: Petramala@night.co Personal: Petramalacc@gmail.com Donate if you can here: https://paypal.me/jonathanpetramala",Business & Finance,business,lexicon,0,289
UCX1RcjoZnq4UHSrj0Vc03Bg,LIFT-OFF,"About LiftOff 🎥 Videos about Space exploration, Space X, Planets and more 🔔 Subscribe for more on Space 📝 Written, voiced and produced by LiftOff  💼 Business Inquiries, Copyright or Contact • For partnership inquiries, please email us at spacewonders2@gmail.com",Business & Finance,business,lexicon,0,461
UCLAEBQMxxwE6gNy13q_rdcg,Matt Lorion,"Gen Z entrepreneur, first million at 17 years old. Featured on CNBC, now teaching other's how to become financially free. Born and raised in Massachusetts USA, currently living in South Florida. Skipped college to pursue my dreams and help others do the same.  Business inquiries: matt@lorionenterprises.com",Business & Finance,business,lexicon,0,37
UCru5yi7yq_Y8Q4Ye4eB0r2Q,MHFIN,"I make entertaining finance videos with topics ranging from inflation to bitcoin.    Disclaimer: All videos are provided for informational purposes only. Nothing contained herein should be construed as an offer, solicitation, or recommendation to buy or sell any investment or security or to provide you with an investment strategy.",Business & Finance,Other (Business & Finance),lexicon,0,452
UCs26XZBwrSZLiTEH8wcoVXw,Moz,"Moz: Marketing Analytics Software for SEO, Links, Social, and Brand • A Vibrant Online Marketing Community • Resources for Learning Inbound Marketing",Business & Finance,marketing,lexicon,0,1048
UCbo-KbSjJDG6JWQ_MTZ_rNA,Nick Saraev,"Hi 👋 I'm Nick. I make money with AI & teach others how they can too.  I'm not the best in the world, nor are my accomplishments the most impressive... but some people think I have interesting things to say! To that end, this channel is a way to organize my thoughts and provide a guidepost for people that want to grow or build an online business.   You'll find marketing guides, Make.com guides, Integromat guides, Zapier guides, sales guides, and really anything I find interesting on a day-to-day basis. I'm Make.com & N8N certified and use it often as part of my businesses, so you'll see a lot o…",Business & Finance,marketing,lexicon,0,255
UCUowDOg5xfSWV0hUYeUUbfw,Notepirate,"Learn Financial Accounting, Managerial (Cost) Accounting, Intermediate Accounting and Corporate Finance with Notepirate. Short videos, fast paced and clear illustrative examples! Our brand intends to cover every relevant topic which will allow students to prepare to become future CPA's (Certified Public Accountants). The material is perfect for high school, college and university business students.  Our main website is located at: http://www.notepirate.com",Business & Finance,business,lexicon,0,100
UCHvSoleJlpzZYEHpcn32Xng,NWVideoTours,Luxury Real Estate Videos,Business & Finance,Other (Business & Finance),lexicon,0,259
UC8JracmfBuygk-myx7lVZnw,On the House - Real Estate Marketing,"The premiere real estate photography channel for Realtors and Property managers focused entirely on Marketing your business to achieve higher sales and profits in this new economy.   Learn the difference between crime scene photography and visual marketing for real-estate listings and social media.  We uncover the secrets that have taken years and 1,000’s of photo shoots to perfect.   If you are interested in; getting the most out of your cell phone, how to hire a professional photographer, what gear you do and don’t need, photography fundamentals, how to prep for photo day, then this is the p…",Business & Finance,marketing,lexicon,0,24
UC3DkFux8Iv-aYnTRWzwaiBA,Peter McKinnon,"All things photography, video and being creative with a few too many coffees! For all business related inquiries, please visit www.petermckinnon.com",Business & Finance,business,lexicon,0,767
UCSiPjfAJBgbFlIUsxOWpK0w,PomplamooseMusic,"To support our home-grown music: http://www.patreon.com/Pomplamoose  Fan Mail: 600 Townsend, San Francisco, CA, 94103  Press Inquiries for Jack: press@patreon.com  (please do not use for band-business related inquiries or other business communication -- see below for all business inquiries).  Booking: info@highroadtouring.com  Business / Licensing / Permission Requests / Legal: info@pomplamoose.com",Business & Finance,business,lexicon,0,580
UCMOqf8ab-42UUQIdVoKwjlQ,Practical Engineering,"Practical Engineering is all about infrastructure and the human-made world around us. It is hosted, written, and produced by civil engineer, Grady Hillhouse. We have new videos posted every first and third Tuesday, so please subscribe for updates.  Practical Engineering: Deciphering Our Constructed World  CONTACT --------------------------------------------- Questions/Topic Suggestions: https://practical.engineering/about Sponsorship/Business Inquiries: See below",Business & Finance,business,lexicon,0,226
UCCLD2QUYsDuHdBkQp10Yy0w,RUHM,"RUHM is a full-service agency of artists, luxury marketers, and real-estate consultants who package and promote the world's finest luxury resorts, developments and homes.  Description: At RUHM, our creativity makes you money. It isn’t just the IMAX quality video cameras, aggressive online strategies, or even the staff of creatives and analysts. It’s our passion for doing one thing and doing it better than anyone else in the world – Luxury Marketing.  We apply high-end thinking to everything we do. A hybrid of real estate know-why and marketing know-how, RUHM is a full-service marketing agency …",Business & Finance,marketing,lexicon,0,28
UCG98giOsUxIlXV0rNUhxLew,Ryan Serhant,"Entrepreneur Founder and CEO Serhant Technologies Brands: SERHANT. | SELL IT | SERHANT. Studios | S.MPLE Netflix: Owning Manhattan Investor: Blank Street Coffee, RLTY Co., LA Mad Drops, Update",Business & Finance,Other (Business & Finance),lexicon,0,465
UCx7DWIF3zT2xapezCxIzNVQ,Sandra Di,"Download my FREE Digital Product Roadmap: https://sandradi.myflodesk.com/digitalproductroadmap  Hi friend! 🖐🏻 I’m Sandra, sharing weekly tips on side hustles, selling digital products, and authentically growing your business and brand on social media. I built my digital product business and YouTube channel on the side while working full-time as an engineer, and turned it into a 6-figure business that I truly love.  Consider subscribing for actionable tips to level up your online business and digital product side hustle! ✨  For business inquiries, please reach out to me at: hello@sandradi.co Co…",Business & Finance,business,lexicon,0,112
UCs-HqvE13SeePDZEpC__Mkw,Scott Suggs,"I’m an e-commerce business owner with over 6 years of experience and millions of dollars in sales. I’ve learned a ton during that time! So I decided to finally create this channel to help and support others who want to be successful entrepreneurs and earn an income with an online business.   You can expect content on Ecommerce, selling on Amazon FBA, selling on your own store like with Shopify, starting your own brand with private label, entrepreneurship, marketing with Facebook ads, Instagram ads, Google Ads, Youtube Ads, Influencers and more.  If you want to hear from someone who is actively…",Business & Finance,business,lexicon,0,33
UC6ITJIW6jgrrP5irR7WoHrw,Sean Dollwet,"No BS business and investing advice by a 28 year old millionaire. If you want to learn how I built a simple publishing business that makes multiple -six figures a year passively and travel the world, check out the free training here 👉 https://seandollwet.com/fsp  And if you're ready to watch more, make sure to subscribe to my channel here 👉 https://www.youtube.com/c/SeanDollwet?sub_confirmation=1",Business & Finance,business,lexicon,0,634
UCUol4EQWxfmxKUCiKjHxUjA,Smart Money Tactics,"Hi There! My name is Alen and welcome to my channel Smart Money Tactics!  On this channel, I posted videos on affiliate marketing strategies, YouTube and other ways you can make money online.    I will bring you as many ideas as possible for you to be able to make money from home other than a 9 to 5 job and become financially free. I will bring you content from all over the world that you can use. I am extremely passionate about helping people so hopefully I can make a difference in your life. If you like my videos please subscribe and click on the bell notification so you don't miss out on an…",Business & Finance,marketing,lexicon,0,29
